"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-GEOD-10053_A-AFFY-35-normalized-expressions.tsv","microarray",48,12644,48,48,0,0,0,0,0,0,0,NA,NA,NA,NA,2.94341941851881,3.03135002998738,1.79123716684965,3.8801473840949,0.17801681093495,0.00328187518641344,0.178634347153107,-0.635973914156637,-0.425226983089623,0.410990125451965,0.0770615866787083,0.974496802079281,123,1.27757767813728,NA,0.0682605433675489,-0.0121519777681268,0.870085498749695,123,NA,NA,NA,NA,606903,0
"E-GEOD-10070_A-AFFY-44-normalized-expressions.tsv","microarray",13,21050,13,13,0,0,0,0,0,0,0,NA,NA,NA,NA,2.66199958907289,2.72330833263645,0.873877984918307,3.90465211556795,0.340745283938018,0.00186068414177461,0.339286791465162,-0.414338031484522,-0.490412030220325,0.673413781420797,0.0669263046713466,1.02945754831796,123,5.04562629942248,NA,0.00480855693334717,-0.00112178561357023,0.826273217878258,123,NA,NA,NA,NA,230541,0
"E-GEOD-1008_A-AFFY-6-normalized-expressions.tsv","microarray",24,7734,24,24,0,0,0,0,0,0,0,NA,NA,NA,NA,3.40484798016126,3.42746022159851,2.62495963428354,3.95087513907483,0.049574182280905,0.000654851417701426,0.0506141425650846,0.0816590038378746,-0.390614948862795,0.318904990460449,0.184393239973415,1.11994988391637,123,1.35583039837056,NA,0.00144696178014532,-0.000241345663764363,0.916244830054832,123,NA,NA,NA,NA,185276,0
"E-GEOD-100833_A-GEOD-13158-normalized-expressions.tsv","microarray",1745,16053,1745,1745,0,0,0,0,0,0,0,NA,NA,NA,NA,2.65074514091593,2.74743747526889,0.755376840802438,3.81224173707058,0.331618751894434,0.0181553004777623,0.327980502687841,-0.778372482683019,-0.416392664623555,0.709982472990772,0.0389231202698987,1.44958394178118,123,3.46591504177403,123,0.373352859757547,-0.0766654855523172,0.817226286187088,123,NA,NA,NA,NA,25832293,0
"E-GEOD-1009_A-AFFY-1-normalized-expressions.tsv","microarray",6,8211,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,3.00787613072327,3.04705575341646,2.2233093274883,3.90454498719197,0.100343127978039,0.00201504418161781,0.0986167981556021,-0.703335608824538,-0.239358386298052,0.645451514716005,0.159733472795886,1.501185730227,123,2.67669313155632,NA,0.0213547353513716,-0.00353973292635503,0.888628041972297,123,NA,NA,NA,NA,49263,0
"E-GEOD-102008_A-GEOD-10558-normalized-expressions.tsv","microarray",748,22307,748,748,0,0,0,0,0,0,0,NA,NA,NA,NA,2.98690296046653,2.88759826329478,2.73066407408418,3.99619236208877,0.0414898487414102,0.000655990793889708,0.0414527347799216,3.77084215277352,1.97710244641204,0.191687055518466,0.0906492505341728,0.1275714303828,123,0.0499414648912673,NA,0.0844556016129643,-0.0123231300277102,0.33565385328068,123,NA,NA,NA,NA,16545946,0
"E-GEOD-10211_A-AFFY-6-normalized-expressions.tsv","microarray",10,7735,10,10,0,0,0,0,0,0,0,NA,NA,NA,NA,2.62633587066685,2.65015363388845,1.5293250722925,3.8028725363611,0.142469344320515,0.00286534406349987,0.139384559208445,-0.558537095805382,-0.0665633294034926,0.67950142704412,0.161990718042725,1.22441318693858,123,3.64324555841987,NA,0.0201725863211994,-0.00343297288276172,0.918428668388307,123,NA,NA,NA,NA,77350,0
"E-GEOD-102133_A-AFFY-141-normalized-expressions.tsv","microarray",77,12529,77,77,0,0,0,0,0,0,0,NA,NA,NA,NA,2.7021404650718,2.77458498486881,1.12296403774036,3.84672288579292,0.204860382965723,0.00264004536249865,0.202931732858949,0.088859049632485,-0.635736690151676,0.252031523664498,0.0879371706774698,0.382529029705682,123,1.00511245884203,NA,-0.00797514570399634,0.0012767012371548,0.805740622573985,123,NA,NA,NA,NA,951324,0
"E-GEOD-10233_A-AFFY-44-normalized-expressions.tsv","microarray",6,21052,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,2.62463449963187,2.62884026630101,1.49835619056804,3.85521349927506,0.272060953955757,0.00130725704840453,0.270997235681352,-1.05402749463719,0.0111536931319489,0.468658288992379,0.24647398415268,1.2259284491814,123,1.29555291076413,NA,0.0107996359068506,-0.00210483257378477,0.890358442918864,123,NA,NA,NA,NA,118444,0
"E-GEOD-10248_A-AFFY-2-normalized-expressions.tsv","microarray",6,20361,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,2.21472330867273,2.28768818818092,0.768971948706806,3.74058926713232,0.417176860608908,0.00615918455481205,0.415482284814052,-1.12752570204093,-0.0649869398607857,0.613964159165831,0.173894960188958,1.29508585962235,123,2.30441449482462,NA,0.0935879067655522,-0.0217094099426922,0.884146103298971,123,NA,NA,NA,NA,114446,0
"E-GEOD-1025_A-AFFY-6-normalized-expressions.tsv","microarray",36,7734,36,36,0,0,0,0,0,0,0,NA,NA,NA,NA,3.3779949196735,3.40150965347067,2.6062080733893,3.95069655073274,0.053609848097787,0.00113122976854027,0.055555409345978,-0.0866636243453969,-0.31822983572367,0.454684305573525,0.171422066254177,1.251124428253,123,1.06980968089754,NA,0.0116514091901896,-0.00169624854418505,0.897711340411434,123,NA,NA,NA,NA,277852,0
"E-GEOD-10289_A-AFFY-44-normalized-expressions.tsv","microarray",6,21058,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,2.52389575932629,2.55111567381665,1.30058595075397,3.83323646282173,0.325714633254327,0.00228386480544604,0.325238738024453,-1.26721388120042,-0.00518420417587213,0.819501220318602,0.0632309890070234,1.36340627062156,123,8.0470189152009,NA,0.082315743338883,-0.0162945252588761,0.880147722525552,123,NA,NA,NA,NA,117981,0
"E-GEOD-10311_A-AFFY-44-normalized-expressions.tsv","microarray",21,21057,21,21,0,0,0,0,0,0,0,NA,NA,NA,NA,2.7856262737648,2.79891527124481,1.59731985030508,3.91459057058938,0.241890108408396,0.00156834270651582,0.242044417483471,-0.876296261514793,-0.0941065963616035,0.306085602645937,0.190984178070653,0.907608664884983,123,2.40264960706552,NA,0.0122237010380145,-0.00229856529522988,0.815606075074686,123,NA,NA,NA,NA,392890,0
"E-GEOD-10315_A-AFFY-44-normalized-expressions.tsv","microarray",30,21059,30,30,0,0,0,0,0,0,0,NA,NA,NA,NA,2.63228090535284,2.63881129467995,1.56852396435852,3.80961463179843,0.169675721336414,0.00568332877217533,0.16751326515038,-0.499234308263845,-0.00670384713874878,0.299128275962191,0.144941840602392,0.927325368960177,123,1.11691457790094,NA,0.0569320425980239,-0.0103070560124347,0.81572040988118,123,NA,NA,NA,NA,590097,0
"E-GEOD-10406_A-AFFY-44-normalized-expressions.tsv","microarray",24,21058,24,24,0,0,0,0,0,0,0,NA,NA,NA,NA,2.89743977153573,2.93297905752294,1.93082563308709,3.90029208236555,0.122571240810828,0.00307688114537541,0.118755771532453,-0.498941784812279,-0.234520652604563,0.337452058933858,0.118120637072317,1.05897820370861,123,1.1668793671764,NA,0.0223836191478056,-0.00333115879661283,0.845173625070771,123,NA,NA,NA,NA,476032,0
"E-GEOD-10414_A-AFFY-2-normalized-expressions.tsv","microarray",9,20361,9,9,0,0,0,0,0,0,0,NA,NA,NA,NA,2.65577762663587,2.75811330231443,1.4331916861589,3.83568989045706,0.258428391580005,0.00100959892725959,0.257887264221858,-1.04681699980742,-0.216803990846208,0.324596405923257,0.18768004788499,0.973207892058679,123,1.07942668078426,NA,0.0107598072771872,-0.0022385401637174,0.895706737222555,123,NA,NA,NA,NA,146880,0
"E-GEOD-10433_A-AFFY-37-normalized-expressions.tsv","microarray",12,12061,12,12,0,0,0,0,0,0,0,NA,NA,NA,NA,2.77304697372629,2.86556729615922,1.4413454024394,3.84480847595531,0.229779826235919,0.00227661621975423,0.229206835777813,-0.51436096040899,-0.496134711695643,0.282040669107934,0.159601161974392,0.942859607307678,123,1.11115838691427,NA,0.0163352679368842,-0.00372373433120571,0.853044037799031,123,NA,NA,NA,NA,136862,0
"E-GEOD-10479_A-AFFY-44-normalized-expressions.tsv","microarray",8,21051,8,8,0,0,0,0,0,0,0,NA,NA,NA,NA,2.30827339532347,2.40009967073228,0.376755328903299,3.78771122575963,0.527680364078285,0.00295104256287535,0.52959735582738,-0.867266348186845,-0.350756428804685,0.34932503023883,0.218455503073936,1.08137229415646,123,1.22262059947203,NA,-0.00068279592569025,-0.000859868948107291,0.821088263948757,123,NA,NA,NA,NA,156687,0
"E-GEOD-10496_A-AFFY-2-normalized-expressions.tsv","microarray",6,20361,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,2.62055199360072,2.68645134320197,1.42014497292671,3.75680437298116,0.265618868781773,0.00800140634172414,0.256378179599608,-1.02646166141472,-0.185104018518487,0.804859279098091,0.105880470590699,1.71925876873816,123,3.29406241848975,NA,0.17614076349528,-0.03413987430534,0.906282214648718,123,NA,NA,NA,NA,115600,0
"E-GEOD-10591_A-AFFY-44-normalized-expressions.tsv","microarray",9,21055,9,9,0,0,0,0,0,0,0,NA,NA,NA,NA,2.57233891133011,2.63132712950148,0.718004574515264,3.81577201522972,0.385639335696611,0.000808385090669446,0.384287744782501,-0.612477821751666,-0.439833658627655,0.304739655264918,0.146298071835784,0.997644581745035,123,0.680952349259017,NA,-0.00638176791699165,0.000861322262027027,0.874785378460526,123,NA,NA,NA,NA,144691,0
"E-GEOD-10644_A-AFFY-45-normalized-expressions.tsv","microarray",18,18782,18,18,0,0,0,0,0,0,0,NA,NA,NA,NA,2.937898137127,2.88047182478845,2.41615588431983,3.88031578915153,0.0858234208100657,0.00146848310160381,0.0833093667868039,-0.435539018792566,0.61023241380769,0.417414499201118,0.244390917521396,1.31630306109069,123,1.13911195556777,NA,0.0679003262627643,-0.0102295288589283,0.914916002675653,123,NA,NA,NA,NA,321998,0
"E-GEOD-10646_A-AFFY-2-normalized-expressions.tsv","microarray",24,20361,24,24,0,0,0,0,0,0,0,NA,NA,NA,NA,2.6267752974295,2.67175188924429,1.3349805293244,3.84605126365785,0.249472254840383,0.00499806436250412,0.248001260102798,-0.889952018017213,-0.121885736855647,0.457110881682836,0.136045319196535,0.894831887618145,123,1.40223353833709,NA,0.0785996587023918,-0.014855966393545,0.870215369166685,123,NA,NA,NA,NA,464665,0
"E-GEOD-106675_A-AFFY-37-normalized-expressions.tsv","microarray",30,12107,30,30,0,0,0,0,0,0,0,NA,NA,NA,NA,2.24689007326823,2.31806727695543,0.740884860142758,3.81990372319057,0.262934323993351,0.0152587272559357,0.256755529431459,-0.437655148395277,-0.360291175980536,0.322406854878351,0.210103384255585,1.13481570926042,123,1.15658988163397,NA,0.0190858887776499,-0.00687046971713943,0.781305378334414,123,NA,NA,NA,NA,336431,0
"E-GEOD-10670_A-AFFY-2-normalized-expressions.tsv","microarray",18,20361,18,18,0,0,0,0,0,0,0,NA,NA,NA,NA,2.54101357358675,2.53672085377877,1.53904971149373,3.85380059612679,0.234456829251062,0.00328149526278758,0.230242031472081,-1.07489630069026,0.156397731510694,0.58274045559348,0.115714269719028,0.909759111811263,123,1.52885280269045,NA,0.0748922175703037,-0.0136977205472953,0.845412233407011,123,NA,NA,NA,NA,347266,0
