"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-GEOD-29163-fpkms_median.tsv","RNAseq_fpkms_median",10,50605,1,10,0,90,11.728090109673,33.7219642327833,19.0028653295129,44.1280505878866,100,-0.636363636363636,0.0544450679375418,-0.704258438635732,0,1.56184583883541,2,-3.32192809488736,13.8814963848101,6.82287755271417,1.24159278475435,6.91617130203788,-0.493984864567828,-0.118092320433395,0.289414984495935,0.245468208222606,NA,123,0.801401831728442,NA,0.182068742760496,-0.095494769535853,0.823010968155933,123,0.288861380993012,1.26756605733483,NA,10,935,0
"E-GEOD-30720-fpkms_median.tsv","RNAseq_fpkms_median",19,23547,1,19,0,94.7368421052632,17.9385909032998,22.9625854673631,20.0716148889232,35.2231706799168,100,0.619298245614035,0.00563401415841558,-0.736072035171986,0,2.81529269393546,3,-3.32192809488736,14.4895971223893,5.57629126040045,0.270186561069771,5.60296923773373,0.380558838065797,0.102389433573996,0.108245022141663,0.0907381679573284,NA,123,2.58086002385004,NA,-0.101510040154427,0.00189490132878365,0.702664210436674,123,0.210478240917905,0.442708465962841,NA,19,2074,0
"E-GEOD-31234-fpkms_median.tsv","RNAseq_fpkms_median",5,28899,1,5,0,80,15.9175057960483,22.6097788850825,20.1148828679193,38.191632928475,100,0.5,0.45,-0.696139464145694,0,0.931561891639303,1,-3.32192809488736,13.0869655031101,8.21055967629633,0.350782887474112,8.37022920747672,-0.901933891273575,0.193048538351347,0.545211132352621,0.205890823863783,NA,123,2.27467608921817,NA,0.0498181753832236,-0.036793264758917,0.98582663604921,123,0.482234993971875,0.785959881787776,NA,5,581,0
"E-GEOD-38344-fpkms_median.tsv","RNAseq_fpkms_median",6,70103,1,6,0,83.3333333333333,19.7380996533672,41.9126142961072,28.2807678225849,54.4541603069769,100,0.542857142857143,0.297222222222222,-0.693832383418955,0,1.23425579624243,1,-3.32192809488736,14.9106895704573,6.75274145902883,1.20622708083194,6.68527270184233,-0.202770089950737,0.240041028410657,0.436372548904032,0.223792675217443,NA,123,2.10789164190935,NA,0.29831837290871,-0.0490505136858841,0.87837722543545,123,1.53369314165972,3.0716331585409,NA,6,1135,0
"E-GEOD-41797-fpkms_median.tsv","RNAseq_fpkms_median",6,30962,1,6,0,83.3333333333333,8.56210839093082,17.6216006717912,14.1985875158797,27.9051740843615,100,0.771428571428571,0.102777777777778,-0.704743512478453,0,2.17190079586041,2.58496250072116,-3.32192809488736,13.3406846543634,8.61720617870947,0.459457388408521,8.54714936000088,-0.698457656545667,-0.164920931010527,0.365656204997059,0.238749578875931,NA,123,2.24054625328644,NA,-0.0196568993071061,-0.0260913607241879,0.882040023786765,123,0.537758542511791,0.730072326811004,NA,6,921,0
"E-GEOD-42550-fpkms_median.tsv","RNAseq_fpkms_median",7,44923,1,7,0,85.7142857142857,9.12672795672595,12.4212541459831,10.4540785661815,21.6926741312913,100,-0.392857142857143,0.395634920634921,-0.660487874823727,0,1.41205793054077,1.58496250072116,-3.32192809488736,13.300781529569,7.28268971967004,0.526820228934595,7.33568962863825,-0.596378973620939,-0.0570658743794821,0.614242815733525,0.216826181876388,NA,123,1.05137576757548,NA,0.0564618120530028,-0.020179725153316,0.962718305813579,123,0.0735720906731498,0.431404977531904,NA,7,912,0
"E-GEOD-42871-fpkms_median.tsv","RNAseq_fpkms_median",9,47868,1,9,0,88.8888888888889,13.4035263641681,31.7957717055235,20.5725467257179,44.7167209827024,100,-0.716666666666667,0.0368661816578483,-0.742345029635689,0,1.48357624023861,1.58496250072116,-3.32192809488736,15.0999230640513,6.66175298083129,1.19756100880946,6.76769778258308,-0.30331746265617,0.0106429803211191,0.470072959752393,0.19741328076208,NA,123,1.30577988392648,NA,0.247486398946704,-0.0514409280920977,0.832900705999715,123,0.326963487026593,1.26993630653708,NA,9,1045,0
"E-GEOD-42891-fpkms_median.tsv","RNAseq_fpkms_median",6,41611,1,6,0,83.3333333333333,15.8107231260965,26.8510730335729,21.6064662388952,40.6503088125736,100,0.371428571428571,0.497222222222222,-0.66504958787501,0,2.52132986923293,2.8073549220576,-3.32192809488736,15.4744030865747,8.19695421075159,1.24791672612665,7.94962872462244,-0.42471003993369,-0.146398052118488,0.368445390641427,0.21357807683094,NA,123,1.92052827788185,NA,0.211262417749299,-0.0738699150843619,0.884350072165075,123,1.09348333895299,1.9825413533145,NA,6,1331,0
"E-GEOD-43245-fpkms_median.tsv","RNAseq_fpkms_median",6,36479,1,6,0,83.3333333333333,14.7262808739275,20.5131719619507,18.0683863775506,35.4039310288111,100,-0.173931310695735,0.741733927731628,-0.644858988705752,0,2.79404083037109,3.16992500144231,-3.32192809488736,15.6516964084567,7.92783832735124,1.23600674185993,7.81927886828997,-0.292671276854653,-0.209743012756628,0.303749137899431,0.289651538623606,NA,123,2.71377461904824,NA,0.106785238971869,-0.0760500361581223,0.884322424801956,123,0.656897778547621,1.31793816002059,NA,6,1360,0
"E-GEOD-43727-fpkms_median.tsv","RNAseq_fpkms_median",6,30924,1,6,0,83.3333333333333,8.60820075022636,17.6238520243177,14.1562109257103,27.8553874013711,100,0.771428571428571,0.102777777777778,-0.702111239172585,0,2.17669320822045,2.58496250072116,-3.32192809488736,13.3402673889836,8.58402422218746,0.461342124201386,8.52142334086188,-0.6973170899604,-0.163106849983256,0.366935051932973,0.238463533313497,NA,123,2.23805377044898,NA,-0.0157020514712598,-0.0263806809232533,0.87871061522627,123,0.537420115029353,0.732127395884468,NA,6,908,0
"E-GEOD-46817-fpkms_median.tsv","RNAseq_fpkms_median",7,33541,1,7,0,85.7142857142857,27.104141200322,34.6232968605587,31.5664836639167,53.7551056915417,100,0.607142857142857,0.166666666666667,-0.730072846109467,0,0.707618047567316,1,-3.32192809488736,12.7010898248172,7.99673653112417,0.481918509053323,7.98446384148817,-0.921960663576376,0.202462439205318,0.249783280421182,0.182811218737862,NA,123,6.07828945261959,NA,0.0846409950223968,-0.0545915525695815,0.887667375507187,123,0.259573336034364,0.402027330089247,NA,7,587,0
"E-GEOD-49906-fpkms_median.tsv","RNAseq_fpkms_median",10,30654,1,10,0,90,18.0824688458276,38.5039472825732,30.4423566255627,51.9605924186077,100,0.818181818181818,0.0068111327718268,-0.822099620821372,0,0.398149263364009,0,-3.32192809488736,15.9227469847632,8.2415894803426,0.635981384817668,8.3274892116792,-0.639297590769601,0.369564057582145,0.518338738689443,0.215862275847346,NA,123,1.23059098884646,NA,0.224469738178117,-0.0409479647280992,0.854802386018143,123,0.416523068942893,0.349383726855768,NA,10,901,0
"E-GEOD-50191-fpkms_median.tsv","RNAseq_fpkms_median",23,34843,1,23,0,95.6521739130435,21.0142639841575,48.9997990988147,27.0952059486716,62.3195476853313,100,-0.438735177865613,0.0374571227526794,-0.816869653938655,0,1.89053415462504,2.32192809488736,-3.32192809488736,16.209282004954,8.34762915670516,2.20115354511847,8.44963824416981,-0.588525801271839,-0.102644070047428,0.283467524710754,0.159522441412247,NA,123,1.52540712332867,NA,0.40699806050934,-0.130679697235141,0.7911555306297,123,0.337317675848072,0.553443371574756,NA,23,1605,0
"E-GEOD-51662-fpkms_median.tsv","RNAseq_fpkms_median",25,8930,1,25,0,96,76.1702127659574,98.3090705487122,90.6136618141097,99.9440089585666,100,0.783076923076923,6.69408527929936e-06,-0.0452067466522512,1.92372617112692e-05,7.37207880472339,7.21916852046216,2.32192809488736,19.2606324468537,1.62826176149011,1.04247791314719,2.82474405194058,3.40660221510818,1.02233116972775,0.307758710198813,0.107824349005374,NA,123,0.0793666407072409,NA,0.20096034918368,0.00207751606274767,0.798414778936446,123,1.73465703756592,2.65355247876297,NA,17,1998,0
"E-GEOD-52564-fpkms_median.tsv","RNAseq_fpkms_median",8,31854,1,8,0,87.5,17.9223959314372,46.1888616814215,33.1316318201796,58.1685188673322,100,-0.30952380952381,0.461805555555556,-0.806194498602497,0,0.658023047394716,1,-3.32192809488736,15.2440664641948,8.19653579044861,1.05463268748951,8.29226052292062,-0.804002039514907,0.244395361781084,0.340633330784972,0.223875115420346,NA,123,1.38174619572484,NA,0.336175025209804,-0.120411181197278,0.854198782851644,123,0.667860926048275,0.59314003471214,NA,8,742,0
"E-GEOD-52806-fpkms_median.tsv","RNAseq_fpkms_median",18,27438,1,18,0,94.4444444444444,17.1805525184051,28.6136015744588,22.5190530569931,40.6625847364968,100,0.779153766769866,0.000209577182008589,-0.825845576831844,0,2.45523560192615,3,-3.32192809488736,14.6603302236757,8.82206918506611,0.652511973697133,8.42663791085139,-0.450232163350658,-0.310059110938784,0.540999694939089,0.125494693192611,NA,123,2.29456073658986,NA,0.0641050619589965,-0.0467544215309068,0.811922199070368,123,0.583197993694527,1.04574383181476,NA,18,1463,0
"E-GEOD-53197-fpkms_median.tsv","RNAseq_fpkms_median",51,29400,1,51,0,98.0392156862745,18.7959183673469,29.9863945578231,24.1232492997199,43.078231292517,100,-0.710106563678659,5.36036172524243e-09,-0.779693036507949,0,2.48711645527311,2.8073549220576,-3.32192809488736,14.3734089602287,7.66311639554344,0.628026532173065,7.67576564765648,-0.268192773502904,-0.314975820344247,0.502189189369545,0.214293877281801,NA,123,2.17820554175973,NA,0.212008006360134,-0.0666111385867024,0.800798277677553,123,0.247734983110692,0.232567431819184,NA,51,2362,0
"E-GEOD-53960-fpkms_median.tsv","RNAseq_fpkms_median",80,27473,1,80,0,98.75,16.3505987697012,36.8980453536199,27.6382266225021,49.9690605321588,100,-0.694753251027231,8.78160040434022e-13,-0.803999752045768,0,1.27539682250101,1.58496250072116,-3.32192809488736,18.2670701189147,6.97758580891361,1.32830171889488,7.18346775580615,-0.477961815093963,0.00240464750646654,0.249419877232887,0.159508520000858,NA,123,0.81971897440222,NA,0.0413154386413503,-0.109297315490082,0.831798708605009,123,0.292490758664768,0.433888518433969,NA,80,2482,0
"E-GEOD-54272-fpkms_median.tsv","RNAseq_fpkms_median",6,26845,1,6,0,83.3333333333333,18.7371950083814,28.0014900353883,24.131123114174,42.8832184764388,100,-0.714285714285714,0.136111111111111,-0.770681762686421,0,1.11341026408298,1,-3.32192809488736,15.2017793362025,8.7251178447664,0.80206499601802,8.59608669431882,0.00776618075177549,0.45083845884859,0.389697866700191,0.246400765434029,NA,123,2.67112663521494,NA,0.0652009716082242,-0.0254497847808382,0.897276234797137,123,0.168037799983499,0.405810958397801,NA,6,1311,0
"E-GEOD-55482-fpkms_median.tsv","RNAseq_fpkms_median",9,23558,1,9,0,88.8888888888889,9.4362849138297,11.39740215638,10.1965833734235,18.5372272688683,100,0.383333333333333,0.3125,-0.620341990471121,0,2.28797495301235,2.58496250072116,-3.32192809488736,14.0890366152417,7.54460945868169,0.0507791444756964,7.54049049258153,-0.0523078688495362,-0.139241845744058,0.216750816438646,0.163676461869315,NA,123,3.07550526060923,NA,-0.0568705918084094,-0.000223913755462404,0.831125325330919,123,0.0924831779003449,0.15070652043931,NA,9,1422,0
"E-GEOD-55966-fpkms_median.tsv","RNAseq_fpkms_median",16,45448,1,16,0,93.75,27.851610631931,52.9946312268967,43.7201582027812,70.4761485653934,100,0.841176470588235,2.93439292538941e-05,-0.665986865629088,0,0.208064632436558,0,-3.32192809488736,18.0904174297343,6.04390269582191,1.08601546997172,6.07759195258013,-0.38104321801511,0.324858072116141,0.279439437184491,0.13163000877622,NA,123,1.04176954045024,NA,0.0567819329274876,-0.068283472267885,0.742533950925106,123,0.996355215833606,2.22480281123538,NA,16,700,0
"E-GEOD-56297-fpkms_median.tsv","RNAseq_fpkms_median",9,43051,1,9,0,88.8888888888889,13.3283779703143,19.9437876007526,16.6655052534591,32.7588209333117,100,0.316666666666667,0.410080467372134,-0.718313403236901,0,1.16740783202946,1.58496250072116,-3.32192809488736,15.6651693402535,5.46347800878971,0.357020225691812,5.54889497675391,0.237091954181186,0.151795559379246,0.333872956534107,0.160959029496015,NA,123,1.6070591233001,NA,-0.0366554933219435,-0.00709235813133412,0.81565163408232,123,0.274835135890385,0.374839296006006,NA,9,1171,0
"E-GEOD-56796-fpkms_median.tsv","RNAseq_fpkms_median",19,34972,1,19,0,94.7368421052632,27.2475122955507,35.3854512181174,30.6306699494934,51.787144000915,100,0.135087719298246,0.580204087120214,-0.850592634315632,0,0.546945814134864,0,-3.32192809488736,12.8695938432408,8.3366323675116,0.329547690479287,8.3086519014369,-0.873605725093077,0.239488378084319,0.343297940558888,0.19388984717851,NA,123,0.871250403272485,NA,0.0853689003434499,-0.0414195523210032,0.749290005040763,123,0.131255521685956,0.12289642169404,NA,19,1064,0
"E-GEOD-57337-fpkms_median.tsv","RNAseq_fpkms_median",94,35798,1,94,0,98.936170212766,27.9317280294989,38.2535337169674,31.5065741221725,51.6900385496397,100,-0.0419975002391888,0.687750103229398,-0.853250700173802,0,1.91168140011351,2.32192809488736,-3.32192809488736,14.9191426578586,7.88237147725348,0.366679136771962,7.88625258471619,-0.449373962490213,-0.110378511630053,0.170162582897682,0.0639794063227959,NA,123,0.101828331695898,NA,0.0469823912884047,-0.0287548194346251,0.687164787196058,123,0.147487408971816,0.299117163119678,NA,94,3830,0
